amfi_code,date,nav,nav
102886,2022-08-09,128.3453,128.3453
102886,2022-08-10,127.7106,127.7106
102886,2022-08-11,127.1996,127.1996
102886,2022-08-12,125.8739,125.8739
102886,2022-08-15,127.1224,127.1224
102886,2022-08-16,124.2565,124.2565
102886,2022-08-17,121.1029,121.1029
102886,2022-08-18,118.3113,118.3113
102886,2022-08-19,115.3935,115.3935
102886,2022-08-22,117.3624,117.3624
102886,2022-08-23,118.5528,118.5528
102886,2022-08-24,116.943,116.943
102886,2022-08-25,116.8737,116.8737
102886,2022-08-26,119.0224,119.0224
102886,2022-08-29,119.8179,119.8179
102886,2022-08-30,122.9718,122.9718
102886,2022-08-31,122.8866,122.8866
102886,2022-09-01,122.009,122.009
102886,2022-09-02,120.5217,120.5217
102886,2022-09-05,120.6372,120.6372
102886,2022-09-06,122.0787,122.0787
102886,2022-09-07,122.3061,122.3061
102886,2022-09-08,121.865,121.865
102886,2022-09-09,123.7951,123.7951
102886,2022-09-12,124.6653,124.6653
102886,2022-09-13,124.5802,124.5802
102886,2022-09-14,123.5257,123.5257
102886,2022-09-15,123.2332,123.2332
102886,2022-09-16,124.016,124.016
102886,2022-09-19,122.9461,122.9461
102886,2022-09-20,121.2258,121.2258
102886,2022-09-21,120.6125,120.6125
102886,2022-09-22,120.6228,120.6228
102886,2022-09-23,122.6899,122.6899
102886,2022-09-26,121.0798,121.0798
102886,2022-09-27,121.4908,121.4908
102886,2022-09-28,121.1696,121.1696
102886,2022-09-29,120.921,120.921
102886,2022-09-30,123.2527,123.2527
102886,2022-10-03,123.4558,123.4558
102886,2022-10-04,122.1957,122.1957
102886,2022-10-05,123.5858,123.5858
102886,2022-10-06,124.8818,124.8818
102886,2022-10-07,123.4775,123.4775
102886,2022-10-10,121.8092,121.8092
102886,2022-10-11,122.4918,122.4918
102886,2022-10-12,122.5261,122.5261
102886,2022-10-13,121.9201,121.9201
102886,2022-10-14,123.5546,123.5546
102886,2022-10-17,122.7646,122.7646
102886,2022-10-18,123.4689,123.4689
102886,2022-10-19,125.3015,125.3015
102886,2022-10-20,124.8782,124.8782
102886,2022-10-21,122.2565,122.2565
102886,2022-10-24,121.7502,121.7502
102886,2022-10-25,122.1087,122.1087
102886,2022-10-26,123.6668,123.6668
102886,2022-10-27,122.9807,122.9807
102886,2022-10-28,125.6281,125.6281
102886,2022-10-31,123.7737,123.7737
102886,2022-11-01,124.1008,124.1008
102886,2022-11-02,123.8296,123.8296
102886,2022-11-03,125.9272,125.9272
102886,2022-11-04,123.8091,123.8091
102886,2022-11-07,124.5254,124.5254
102886,2022-11-08,124.2457,124.2457
102886,2022-11-09,126.626,126.626
102886,2022-11-10,125.4611,125.4611
102886,2022-11-11,126.1714,126.1714
102886,2022-11-14,124.9962,124.9962
102886,2022-11-15,125.3624,125.3624
102886,2022-11-16,124.8937,124.8937
102886,2022-11-17,124.403,124.403
102886,2022-11-18,121.5607,121.5607
102886,2022-11-21,122.2478,122.2478
102886,2022-11-22,120.756,120.756
102886,2022-11-23,119.2332,119.2332
102886,2022-11-24,117.1132,117.1132
102886,2022-11-25,115.7202,115.7202
102886,2022-11-28,116.4941,116.4941
102886,2022-11-29,117.2039,117.2039
102886,2022-11-30,118.2184,118.2184
102886,2022-12-01,116.853,116.853
102886,2022-12-02,117.2328,117.2328
102886,2022-12-05,116.451,116.451
102886,2022-12-06,117.8688,117.8688
102886,2022-12-07,118.5513,118.5513
102886,2022-12-08,117.7028,117.7028
102886,2022-12-09,119.2583,119.2583
102886,2022-12-12,120.0657,120.0657
102886,2022-12-13,118.1686,118.1686
102886,2022-12-14,115.9062,115.9062
102886,2022-12-15,114.1285,114.1285
102886,2022-12-16,116.4822,116.4822
102886,2022-12-19,115.1527,115.1527
102886,2022-12-20,117.8472,117.8472
102886,2022-12-21,116.4299,116.4299
102886,2022-12-22,114.883,114.883
102886,2022-12-23,116.1777,116.1777
102886,2022-12-26,117.551,117.551
102886,2022-12-27,118.4155,118.4155
102886,2022-12-28,119.4582,119.4582
102886,2022-12-29,118.3974,118.3974
102886,2022-12-30,119.6645,119.6645
102886,2023-01-02,120.0897,120.0897
102886,2023-01-03,119.6465,119.6465
102886,2023-01-04,119.8629,119.8629
102886,2023-01-05,121.4761,121.4761
102886,2023-01-06,122.1296,122.1296
102886,2023-01-09,119.0961,119.0961
102886,2023-01-10,120.4545,120.4545
102886,2023-01-11,121.7168,121.7168
102886,2023-01-12,121.2476,121.2476
102886,2023-01-13,121.4991,121.4991
102886,2023-01-16,121.7452,121.7452
102886,2023-01-17,118.975,118.975
102886,2023-01-18,118.4843,118.4843
102886,2023-01-19,118.0503,118.0503
102886,2023-01-20,117.9057,117.9057
102886,2023-01-23,117.245,117.245
102886,2023-01-24,118.2587,118.2587
102886,2023-01-25,117.198,117.198
102886,2023-01-26,118.5615,118.5615
102886,2023-01-27,119.5191,119.5191
102886,2023-01-30,121.5631,121.5631
102886,2023-01-31,124.1958,124.1958
102886,2023-02-01,126.8957,126.8957
102886,2023-02-02,125.1921,125.1921
102886,2023-02-03,125.7937,125.7937
102886,2023-02-06,124.8018,124.8018
102886,2023-02-07,129.8868,129.8868
102886,2023-02-08,130.9332,130.9332
102886,2023-02-09,133.2616,133.2616
102886,2023-02-10,134.0482,134.0482
102886,2023-02-13,129.9735,129.9735
102886,2023-02-14,128.8472,128.8472
102886,2023-02-15,127.8804,127.8804
102886,2023-02-16,127.3706,127.3706
102886,2023-02-17,128.0063,128.0063
102886,2023-02-20,128.8636,128.8636
102886,2023-02-21,124.9586,124.9586
102886,2023-02-22,124.6888,124.6888
102886,2023-02-23,124.0495,124.0495
102886,2023-02-24,126.2021,126.2021
102886,2023-02-27,127.1856,127.1856
102886,2023-02-28,126.9929,126.9929
102886,2023-03-01,127.4193,127.4193
102886,2023-03-02,124.9565,124.9565
102886,2023-03-03,126.0345,126.0345
102886,2023-03-06,125.5239,125.5239
102886,2023-03-07,124.4007,124.4007
102886,2023-03-08,126.4582,126.4582
102886,2023-03-09,126.9586,126.9586
102886,2023-03-10,126.0365,126.0365
102886,2023-03-13,125.2125,125.2125
102886,2023-03-14,125.8469,125.8469
102886,2023-03-15,126.3669,126.3669
102886,2023-03-16,126.4968,126.4968
102886,2023-03-17,124.772,124.772
102886,2023-03-20,123.2889,123.2889
102886,2023-03-21,122.272,122.272
102886,2023-03-22,122.0676,122.0676
102886,2023-03-23,122.0896,122.0896
102886,2023-03-24,121.9383,121.9383
102886,2023-03-27,121.8539,121.8539
102886,2023-03-28,124.7128,124.7128
102886,2023-03-29,126.072,126.072
102886,2023-03-30,127.964,127.964
102886,2023-03-31,128.7639,128.7639
102886,2023-04-03,128.9625,128.9625
102886,2023-04-04,129.6843,129.6843
102886,2023-04-05,130.123,130.123
102886,2023-04-06,131.4762,131.4762
102886,2023-04-07,130.0383,130.0383
102886,2023-04-10,131.2597,131.2597
102886,2023-04-11,131.6112,131.6112
102886,2023-04-12,128.8821,128.8821
102886,2023-04-13,129.1014,129.1014
102886,2023-04-14,127.1845,127.1845
102886,2023-04-17,126.458,126.458
102886,2023-04-18,126.3025,126.3025
102886,2023-04-19,124.1283,124.1283
102886,2023-04-20,124.1322,124.1322
102886,2023-04-21,124.3178,124.3178
102886,2023-04-24,125.5311,125.5311
102886,2023-04-25,124.9354,124.9354
102886,2023-04-26,125.4311,125.4311
102886,2023-04-27,125.3725,125.3725
102886,2023-04-28,124.8306,124.8306
102886,2023-05-01,122.442,122.442
102886,2023-05-02,122.3611,122.3611
102886,2023-05-03,123.5396,123.5396
102886,2023-05-04,122.2491,122.2491
102886,2023-05-05,122.0131,122.0131
102886,2023-05-08,121.9925,121.9925
102886,2023-05-09,123.6963,123.6963
102886,2023-05-10,123.8244,123.8244
102886,2023-05-11,124.3359,124.3359
102886,2023-05-12,124.4069,124.4069
102886,2023-05-15,123.7595,123.7595
102886,2023-05-16,122.1728,122.1728
102886,2023-05-17,121.8388,121.8388
102886,2023-05-18,122.4964,122.4964
102886,2023-05-19,122.7598,122.7598
102886,2023-05-22,125.0373,125.0373
102886,2023-05-23,126.5462,126.5462
102886,2023-05-24,128.5259,128.5259
102886,2023-05-25,125.522,125.522
102886,2023-05-26,128.0036,128.0036
102886,2023-05-29,128.4997,128.4997
102886,2023-05-30,129.2173,129.2173
102886,2023-05-31,130.6986,130.6986
102886,2023-06-01,130.8202,130.8202
102886,2023-06-02,129.2421,129.2421
102886,2023-06-05,131.5893,131.5893
102886,2023-06-06,130.4729,130.4729
102886,2023-06-07,129.0297,129.0297
102886,2023-06-08,128.7552,128.7552
102886,2023-06-09,128.2482,128.2482
102886,2023-06-12,128.3406,128.3406
102886,2023-06-13,128.2763,128.2763
102886,2023-06-14,130.4493,130.4493
102886,2023-06-15,131.257,131.257
102886,2023-06-16,130.0039,130.0039
102886,2023-06-19,128.9746,128.9746
102886,2023-06-20,128.4634,128.4634
102886,2023-06-21,127.9603,127.9603
102886,2023-06-22,127.2602,127.2602
102886,2023-06-23,125.6778,125.6778
102886,2023-06-26,126.2005,126.2005
102886,2023-06-27,125.5989,125.5989
102886,2023-06-28,124.26,124.26
102886,2023-06-29,125.0685,125.0685
102886,2023-06-30,126.4294,126.4294
102886,2023-07-03,126.1433,126.1433
102886,2023-07-04,128.9488,128.9488
102886,2023-07-05,132.5032,132.5032
102886,2023-07-06,133.3836,133.3836
102886,2023-07-07,132.7267,132.7267
102886,2023-07-10,133.2445,133.2445
102886,2023-07-11,131.3947,131.3947
102886,2023-07-12,130.1184,130.1184
102886,2023-07-13,127.6101,127.6101
102886,2023-07-14,126.7393,126.7393
102886,2023-07-17,124.9677,124.9677
102886,2023-07-18,125.9895,125.9895
102886,2023-07-19,124.9491,124.9491
102886,2023-07-20,125.4481,125.4481
102886,2023-07-21,126.6615,126.6615
102886,2023-07-24,128.5365,128.5365
102886,2023-07-25,128.0803,128.0803
102886,2023-07-26,128.6441,128.6441
102886,2023-07-27,129.2597,129.2597
102886,2023-07-28,131.3314,131.3314
102886,2023-07-31,132.6583,132.6583
102886,2023-08-01,134.8349,134.8349
102886,2023-08-02,132.2642,132.2642
102886,2023-08-03,131.3054,131.3054
102886,2023-08-04,133.0267,133.0267
102886,2023-08-07,134.0449,134.0449
102886,2023-08-08,133.9348,133.9348
102886,2023-08-09,133.2669,133.2669
102886,2023-08-10,134.6216,134.6216
102886,2023-08-11,131.5582,131.5582
102886,2023-08-14,132.9011,132.9011
102886,2023-08-15,133.1352,133.1352
102886,2023-08-16,132.4479,132.4479
102886,2023-08-17,133.3367,133.3367
102886,2023-08-18,132.8116,132.8116
102886,2023-08-21,132.9474,132.9474
102886,2023-08-22,132.9635,132.9635
102886,2023-08-23,134.2442,134.2442
102886,2023-08-24,134.5909,134.5909
102886,2023-08-25,131.6392,131.6392
102886,2023-08-28,129.5514,129.5514
102886,2023-08-29,127.9674,127.9674
102886,2023-08-30,128.7554,128.7554
102886,2023-08-31,129.7039,129.7039
102886,2023-09-01,132.4124,132.4124
102886,2023-09-04,130.9027,130.9027
102886,2023-09-05,133.0598,133.0598
102886,2023-09-06,130.0969,130.0969
102886,2023-09-07,130.2123,130.2123
102886,2023-09-08,130.6832,130.6832
102886,2023-09-11,131.1501,131.1501
102886,2023-09-12,130.7531,130.7531
102886,2023-09-13,131.0261,131.0261
102886,2023-09-14,129.1904,129.1904
102886,2023-09-15,130.6232,130.6232
102886,2023-09-18,131.1027,131.1027
102886,2023-09-19,131.7612,131.7612
102886,2023-09-20,131.4106,131.4106
102886,2023-09-21,130.984,130.984
102886,2023-09-22,131.8982,131.8982
102886,2023-09-25,134.523,134.523
102886,2023-09-26,132.387,132.387
102886,2023-09-27,130.2063,130.2063
102886,2023-09-28,130.71,130.71
102886,2023-09-29,130.2792,130.2792
102886,2023-10-02,130.5609,130.5609
102886,2023-10-03,130.6118,130.6118
102886,2023-10-04,131.6766,131.6766
102886,2023-10-05,131.3149,131.3149
102886,2023-10-06,129.517,129.517
102886,2023-10-09,128.3849,128.3849
102886,2023-10-10,128.2251,128.2251
102886,2023-10-11,126.3987,126.3987
102886,2023-10-12,126.4282,126.4282
102886,2023-10-13,126.6056,126.6056
102886,2023-10-16,126.1496,126.1496
102886,2023-10-17,126.5513,126.5513
102886,2023-10-18,124.2134,124.2134
102886,2023-10-19,122.8872,122.8872
102886,2023-10-20,121.2998,121.2998
102886,2023-10-23,122.6666,122.6666
102886,2023-10-24,126.1848,126.1848
102886,2023-10-25,124.9457,124.9457
102886,2023-10-26,124.6785,124.6785
102886,2023-10-27,123.7314,123.7314
102886,2023-10-30,124.1432,124.1432
102886,2023-10-31,123.3256,123.3256
102886,2023-11-01,123.8273,123.8273
102886,2023-11-02,124.901,124.901
102886,2023-11-03,123.1679,123.1679
102886,2023-11-06,123.6522,123.6522
102886,2023-11-07,121.107,121.107
102886,2023-11-08,120.8172,120.8172
102886,2023-11-09,120.4313,120.4313
102886,2023-11-10,120.1825,120.1825
102886,2023-11-13,119.8153,119.8153
102886,2023-11-14,119.188,119.188
102886,2023-11-15,118.8896,118.8896
102886,2023-11-16,119.3094,119.3094
102886,2023-11-17,119.771,119.771
102886,2023-11-20,120.0172,120.0172
102886,2023-11-21,119.2765,119.2765
102886,2023-11-22,120.9104,120.9104
102886,2023-11-23,123.2212,123.2212
102886,2023-11-24,121.4174,121.4174
102886,2023-11-27,121.7385,121.7385
102886,2023-11-28,121.14,121.14
102886,2023-11-29,122.5721,122.5721
102886,2023-11-30,122.6364,122.6364
102886,2023-12-01,122.7973,122.7973
102886,2023-12-04,123.6102,123.6102
102886,2023-12-05,123.2539,123.2539
102886,2023-12-06,125.8385,125.8385
102886,2023-12-07,126.694,126.694
102886,2023-12-08,128.201,128.201
102886,2023-12-11,127.9493,127.9493
102886,2023-12-12,127.8475,127.8475
102886,2023-12-13,129.1827,129.1827
102886,2023-12-14,130.3749,130.3749
102886,2023-12-15,128.5276,128.5276
102886,2023-12-18,128.8109,128.8109
102886,2023-12-19,129.6309,129.6309
102886,2023-12-20,129.5163,129.5163
102886,2023-12-21,130.1928,130.1928
102886,2023-12-22,130.1435,130.1435
102886,2023-12-25,126.776,126.776
102886,2023-12-26,124.8866,124.8866
102886,2023-12-27,126.4378,126.4378
102886,2023-12-28,126.1536,126.1536
102886,2023-12-29,126.5256,126.5256
102886,2024-01-01,126.6055,126.6055
102886,2024-01-02,125.4456,125.4456
102886,2024-01-03,124.8305,124.8305
102886,2024-01-04,125.4075,125.4075
102886,2024-01-05,126.1412,126.1412
102886,2024-01-08,129.5762,129.5762
102886,2024-01-09,128.9243,128.9243
102886,2024-01-10,131.6169,131.6169
102886,2024-01-11,130.3564,130.3564
102886,2024-01-12,131.2094,131.2094
102886,2024-01-15,131.5778,131.5778
102886,2024-01-16,131.4684,131.4684
102886,2024-01-17,131.5482,131.5482
102886,2024-01-18,130.6597,130.6597
102886,2024-01-19,132.17,132.17
102886,2024-01-22,130.9321,130.9321
102886,2024-01-23,131.5193,131.5193
102886,2024-01-24,132.8041,132.8041
102886,2024-01-25,135.1138,135.1138
102886,2024-01-26,136.7867,136.7867
102886,2024-01-29,137.82,137.82
102886,2024-01-30,136.8643,136.8643
102886,2024-01-31,135.6747,135.6747
102886,2024-02-01,133.9286,133.9286
102886,2024-02-02,132.0537,132.0537
102886,2024-02-05,132.1406,132.1406
102886,2024-02-06,131.0836,131.0836
102886,2024-02-07,133.0684,133.0684
102886,2024-02-08,132.2386,132.2386
102886,2024-02-09,132.4772,132.4772
102886,2024-02-12,132.1474,132.1474
102886,2024-02-13,130.0332,130.0332
102886,2024-02-14,131.8288,131.8288
102886,2024-02-15,133.0204,133.0204
102886,2024-02-16,134.4078,134.4078
102886,2024-02-19,135.4596,135.4596
102886,2024-02-20,134.3245,134.3245
102886,2024-02-21,133.2298,133.2298
102886,2024-02-22,134.0429,134.0429
102886,2024-02-23,136.6334,136.6334
102886,2024-02-26,137.3587,137.3587
102886,2024-02-27,139.0705,139.0705
102886,2024-02-28,138.2912,138.2912
102886,2024-02-29,140.2149,140.2149
102886,2024-03-01,139.6069,139.6069
102886,2024-03-04,140.1032,140.1032
102886,2024-03-05,139.5847,139.5847
102886,2024-03-06,141.1733,141.1733
102886,2024-03-07,142.8033,142.8033
102886,2024-03-08,140.396,140.396
102886,2024-03-11,142.7371,142.7371
102886,2024-03-12,146.9543,146.9543
102886,2024-03-13,146.4294,146.4294
102886,2024-03-14,146.306,146.306
102886,2024-03-15,148.5928,148.5928
102886,2024-03-18,148.8119,148.8119
102886,2024-03-19,148.9053,148.9053
102886,2024-03-20,152.4276,152.4276
102886,2024-03-21,150.0779,150.0779
102886,2024-03-22,148.7677,148.7677
102886,2024-03-25,149.6145,149.6145
102886,2024-03-26,146.8413,146.8413
102886,2024-03-27,146.2858,146.2858
102886,2024-03-28,145.7165,145.7165
102886,2024-03-29,147.503,147.503
102886,2024-04-01,148.8317,148.8317
102886,2024-04-02,145.9617,145.9617
102886,2024-04-03,144.8535,144.8535
102886,2024-04-04,143.759,143.759
102886,2024-04-05,143.4836,143.4836
102886,2024-04-08,141.7066,141.7066
102886,2024-04-09,142.5709,142.5709
102886,2024-04-10,141.4866,141.4866
102886,2024-04-11,142.5831,142.5831
102886,2024-04-12,142.6745,142.6745
102886,2024-04-15,141.1176,141.1176
102886,2024-04-16,143.5788,143.5788
102886,2024-04-17,146.1345,146.1345
102886,2024-04-18,146.7422,146.7422
102886,2024-04-19,146.4214,146.4214
102886,2024-04-22,144.6795,144.6795
102886,2024-04-23,146.6451,146.6451
102886,2024-04-24,148.196,148.196
102886,2024-04-25,146.8583,146.8583
102886,2024-04-26,145.7543,145.7543
102886,2024-04-29,146.6525,146.6525
102886,2024-04-30,144.7013,144.7013
102886,2024-05-01,143.7186,143.7186
102886,2024-05-02,142.0356,142.0356
102886,2024-05-03,140.4264,140.4264
102886,2024-05-06,139.3153,139.3153
102886,2024-05-07,140.9293,140.9293
102886,2024-05-08,138.0938,138.0938
102886,2024-05-09,138.9058,138.9058
102886,2024-05-10,139.4293,139.4293
102886,2024-05-13,141.1499,141.1499
102886,2024-05-14,141.6804,141.6804
102886,2024-05-15,141.1346,141.1346
102886,2024-05-16,139.8583,139.8583
102886,2024-05-17,141.6216,141.6216
102886,2024-05-20,142.5626,142.5626
102886,2024-05-21,141.8193,141.8193
102886,2024-05-22,143.4673,143.4673
102886,2024-05-23,142.8,142.8
102886,2024-05-24,142.8947,142.8947
102886,2024-05-27,141.9603,141.9603
102886,2024-05-28,142.9667,142.9667
102886,2024-05-29,141.3709,141.3709
102886,2024-05-30,140.9617,140.9617
102886,2024-05-31,139.956,139.956
102886,2024-06-03,140.4932,140.4932
102886,2024-06-04,141.2432,141.2432
102886,2024-06-05,139.483,139.483
102886,2024-06-06,140.2577,140.2577
102886,2024-06-07,137.8935,137.8935
102886,2024-06-10,141.6546,141.6546
102886,2024-06-11,140.8851,140.8851
102886,2024-06-12,142.7618,142.7618
102886,2024-06-13,143.2025,143.2025
102886,2024-06-14,143.7145,143.7145
102886,2024-06-17,141.8183,141.8183
102886,2024-06-18,143.3539,143.3539
102886,2024-06-19,143.5342,143.5342
102886,2024-06-20,144.4415,144.4415
102886,2024-06-21,144.3821,144.3821
102886,2024-06-24,144.7046,144.7046
102886,2024-06-25,143.2728,143.2728
102886,2024-06-26,143.1074,143.1074
102886,2024-06-27,142.4861,142.4861
102886,2024-06-28,141.3832,141.3832
102886,2024-07-01,141.7066,141.7066
102886,2024-07-02,142.4203,142.4203
102886,2024-07-03,142.9449,142.9449
102886,2024-07-04,142.8663,142.8663
102886,2024-07-05,143.6679,143.6679
102886,2024-07-08,144.1822,144.1822
102886,2024-07-09,144.448,144.448
102886,2024-07-10,144.8332,144.8332
102886,2024-07-11,146.9977,146.9977
102886,2024-07-12,144.9905,144.9905
102886,2024-07-15,144.5361,144.5361
102886,2024-07-16,145.2202,145.2202
102886,2024-07-17,142.5913,142.5913
102886,2024-07-18,145.0684,145.0684
102886,2024-07-19,145.6097,145.6097
102886,2024-07-22,147.3863,147.3863
102886,2024-07-23,149.4757,149.4757
102886,2024-07-24,150.3168,150.3168
102886,2024-07-25,146.4521,146.4521
102886,2024-07-26,146.8102,146.8102
102886,2024-07-29,147.2823,147.2823
102886,2024-07-30,145.4769,145.4769
102886,2024-07-31,142.49,142.49
102886,2024-08-01,143.3762,143.3762
102886,2024-08-02,141.3438,141.3438
102886,2024-08-05,144.9723,144.9723
102886,2024-08-06,145.5277,145.5277
102886,2024-08-07,148.0007,148.0007
102886,2024-08-08,148.1558,148.1558
102886,2024-08-09,149.5954,149.5954
102886,2024-08-12,149.7918,149.7918
102886,2024-08-13,151.7079,151.7079
102886,2024-08-14,148.1514,148.1514
102886,2024-08-15,149.8357,149.8357
102886,2024-08-16,151.1418,151.1418
102886,2024-08-19,150.965,150.965
102886,2024-08-20,150.3289,150.3289
102886,2024-08-21,149.8928,149.8928
102886,2024-08-22,150.5024,150.5024
102886,2024-08-23,152.8083,152.8083
102886,2024-08-26,151.9369,151.9369
102886,2024-08-27,148.974,148.974
102886,2024-08-28,153.5742,153.5742
102886,2024-08-29,154.9181,154.9181
102886,2024-08-30,154.2985,154.2985
102886,2024-09-02,156.6153,156.6153
102886,2024-09-03,158.4822,158.4822
102886,2024-09-04,159.5263,159.5263
102886,2024-09-05,158.7251,158.7251
102886,2024-09-06,160.1059,160.1059
102886,2024-09-09,162.317,162.317
102886,2024-09-10,159.1168,159.1168
102886,2024-09-11,159.6525,159.6525
102886,2024-09-12,160.3315,160.3315
102886,2024-09-13,160.9514,160.9514
102886,2024-09-16,161.1491,161.1491
102886,2024-09-17,163.5634,163.5634
102886,2024-09-18,163.2603,163.2603
